"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol","chr","start","end","strand","biotype","description"
"715","ENSG00000143891",522.025378125847,-1.13399619834378,0.140282451963786,-8.08366393992397,6.28493715538043e-16,9.51853732182366e-14,130589,"GALM","2",38665910,38741237,1,"protein_coding","galactose mutarotase (aldose 1-epimerase) [Source:HGNC Symbol;Acc:HGNC:24063]"
"913","ENSG00000163110",1307.00957672327,1.48535581378263,0.184070106223572,8.06951136312439,7.05800652917098e-16,1.05835157311183e-13,10611,"PDLIM5","4",94451857,94668227,1,"protein_coding","PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]"
"255","ENSG00000102804",5382.05257204899,1.15093410882361,0.142663239291309,8.06748896590997,7.17586884809998e-16,1.0654758206321e-13,8848,"TSC22D1","13",44432143,44577147,-1,"protein_coding","TSC22 domain family, member 1 [Source:HGNC Symbol;Acc:HGNC:16826]"
"511","ENSG00000127824",250.256189339771,-1.69363993720829,0.210245004365538,-8.05555376841999,7.9119779376254e-16,1.16336801811006e-13,7277,"TUBA4A","2",219249711,219278170,-1,"protein_coding","tubulin, alpha 4a [Source:HGNC Symbol;Acc:HGNC:12407]"
"490","ENSG00000125503",2642.92992334253,0.6799743299046,0.0848746793235247,8.01150985575661,1.13308652782159e-15,1.65005725614019e-13,54776,"PPP1R12C","19",55090913,55117559,-1,"protein_coding","protein phosphatase 1, regulatory subunit 12C [Source:HGNC Symbol;Acc:HGNC:14947]"
"649","ENSG00000138078",1711.69454421181,-0.721079630640064,0.0901097543810758,-8.00223722273845,1.22178712006586e-15,1.76228246984738e-13,9581,"PREPL","2",44316281,44361862,-1,"protein_coding","prolyl endopeptidase-like [Source:HGNC Symbol;Acc:HGNC:30228]"
"234","ENSG00000101342",53.7031368272962,4.13426779244229,0.517090844348378,7.99524462215564,1.29316854703278e-15,1.84764506083127e-13,140711,"TLDC2","20",36876121,36894235,1,"protein_coding","TBC/LysM-associated domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16112]"
"367","ENSG00000112576",646.673183511032,1.08122142303048,0.135302008285761,7.99117054306327,1.33663500411118e-15,1.89190066703401e-13,896,"CCND3","6",41934933,42050357,-1,"protein_coding","cyclin D3 [Source:HGNC Symbol;Acc:HGNC:1585]"
"280","ENSG00000104756",1773.42785790779,0.750040278372762,0.0939288834762348,7.98519316544982,1.40302429920778e-15,1.96748176032425e-13,54793,"KCTD9","8",25427847,25458476,-1,"protein_coding","potassium channel tetramerization domain containing 9 [Source:HGNC Symbol;Acc:HGNC:22401]"
"289","ENSG00000105516",103.555045793919,-1.6332025615575,0.205103830971799,-7.96280866046848,1.68177420738171e-15,2.33674040099046e-13,1628,"DBP","19",48630030,48637438,-1,"protein_coding","D site of albumin promoter (albumin D-box) binding protein [Source:HGNC Symbol;Acc:HGNC:2697]"
"1323","ENSG00000198431",22550.132525209,1.47807414050153,0.186257459651699,7.93565070234249,2.09394561229903e-15,2.8829823907517e-13,7296,"TXNRD1","12",104215779,104350305,1,"protein_coding","thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]"
"435","ENSG00000118689",5353.974568445,1.27540191485898,0.160751402189072,7.93400180334903,2.12195013490285e-15,2.89521935073007e-13,2309,"FOXO3","6",108559835,108684774,1,"protein_coding","forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821]"
"530","ENSG00000130066",4094.02815137334,1.31953749489707,0.166821439920945,7.90987954259586,2.57638061595953e-15,3.45303402023956e-13,6303,"SAT1","X",23783173,23786226,1,"protein_coding","spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540]"
"774","ENSG00000149218",2046.64979798996,1.97365489503279,0.249509172503764,7.91014965593307,2.5707966118101e-15,3.45303402023956e-13,23052,"ENDOD1","11",95089810,95132645,1,"protein_coding","endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]"
"653","ENSG00000138316",788.996860846473,-2.41081460770064,0.305191599723837,-7.89934785191386,2.80366435520768e-15,3.72469268944038e-13,140766,"ADAMTS14","10",70672803,70762441,1,"protein_coding","ADAM metallopeptidase with thrombospondin type 1 motif, 14 [Source:HGNC Symbol;Acc:HGNC:14899]"
"887","ENSG00000161647",159.566408849098,1.74649175912593,0.222332228404504,7.85532431199502,3.98739049911897e-15,5.25121992253538e-13,4356,"MPP3","17",43800799,43833170,-1,"protein_coding","membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3) [Source:HGNC Symbol;Acc:HGNC:7221]"
"895","ENSG00000162426",171.56402069617,1.41510822324751,0.180845986294472,7.82493574915888,5.07916253360747e-15,6.63137211823148e-13,50651,"SLC45A1","1",8317826,8344167,1,"protein_coding","solute carrier family 45, member 1 [Source:HGNC Symbol;Acc:HGNC:17939]"
"1173","ENSG00000179820",5333.81269432854,1.44810988056992,0.185973784603328,7.78663446387705,6.88176766135579e-15,8.90806591719945e-13,91663,"MYADM","19",53866223,53876437,1,"protein_coding","myeloid-associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]"
"438","ENSG00000119139",5612.32457620331,1.9908828429621,0.256147054046059,7.77242139432967,7.69997887945708e-15,9.88272712960827e-13,9414,"TJP2","9",69121264,69255208,1,"protein_coding","tight junction protein 2 [Source:HGNC Symbol;Acc:HGNC:11828]"
"630","ENSG00000136999",446.971397273606,-2.60283138452495,0.336934702746024,-7.72503207093786,1.1182518544984e-14,1.42318691902338e-12,4856,"NOV","8",119416306,119424353,1,"protein_coding","nephroblastoma overexpressed [Source:HGNC Symbol;Acc:HGNC:7885]"
"741","ENSG00000146250",313.821137829102,-2.69619726269475,0.34973280811736,-7.7093060762832,1.26503687070011e-14,1.59658195056276e-12,167681,"PRSS35","6",83512538,83525704,1,"protein_coding","protease, serine, 35 [Source:HGNC Symbol;Acc:HGNC:21387]"
"800","ENSG00000152332",3008.20914259827,0.671891951669744,0.0874973378176322,7.67899879502787,1.60336743891841e-14,2.00685949276193e-12,127933,"UHMK1","1",162497251,162529629,1,"protein_coding","U2AF homology motif (UHM) kinase 1 [Source:HGNC Symbol;Acc:HGNC:19683]"
"370","ENSG00000112773",525.998125166656,-1.22092415295821,0.159116809053695,-7.67313120605753,1.67847640226963e-14,2.08364959937488e-12,55603,"FAM46A","6",81491439,81752774,-1,"protein_coding","family with sequence similarity 46, member A [Source:HGNC Symbol;Acc:HGNC:18345]"
"679","ENSG00000140545",9643.89243351853,1.18720743184527,0.155028139136996,7.65801252891359,1.88832469265512e-14,2.32509572928958e-12,4240,"MFGE8","15",88898683,88913411,-1,"protein_coding","milk fat globule-EGF factor 8 protein [Source:HGNC Symbol;Acc:HGNC:7036]"
"621","ENSG00000136478",3731.86033954668,1.50655966469971,0.197423127194148,7.6311204574231,2.32722098861538e-14,2.84240015101452e-12,55852,"TEX2","17",64147227,64263301,-1,"protein_coding","testis expressed 2 [Source:HGNC Symbol;Acc:HGNC:30884]"
"51","ENSG00000049323",20410.0860039713,0.715134067394559,0.0938836017859727,7.61724149681493,2.59154210107503e-14,3.13991240966251e-12,4052,"LTBP1","2",32946972,33399509,1,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]"
"464","ENSG00000122966",304.385980392181,-1.63486753393722,0.214733452557756,-7.61347388804033,2.66825253918659e-14,3.20719719888737e-12,11113,"CIT","12",119685790,119877291,-1,"protein_coding","citron rho-interacting serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1985]"
"559","ENSG00000132356",2379.48217418789,0.743612622373498,0.0977592792212166,7.60656817743919,2.81469779332152e-14,3.35658252597279e-12,5562,"PRKAA1","5",40759379,40798374,-1,"protein_coding","protein kinase, AMP-activated, alpha 1 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9376]"
"128","ENSG00000077254",2760.44083059498,0.807688182504276,0.106911629571714,7.55472707449938,4.19739071804201e-14,4.9663658144333e-12,23032,"USP33","1",77695987,77759852,-1,"protein_coding","ubiquitin specific peptidase 33 [Source:HGNC Symbol;Acc:HGNC:20059]"
"1020","ENSG00000168234",600.327691176793,0.85760212925409,0.113596083687214,7.54957478653481,4.3668158229593e-14,5.12677718129601e-12,125488,"TTC39C","18",23992773,24135610,1,"protein_coding","tetratricopeptide repeat domain 39C [Source:HGNC Symbol;Acc:HGNC:26595]"
"376","ENSG00000113456",1042.060350359,0.795063831694827,0.105730300580714,7.51973490407206,5.48874186361184e-14,6.39438427110779e-12,5810,"RAD1","5",34905264,34918989,-1,"protein_coding","RAD1 checkpoint DNA exonuclease [Source:HGNC Symbol;Acc:HGNC:9806]"
"845","ENSG00000157110",3434.9371292854,0.81496446701128,0.108466338652226,7.51352426142352,5.75564702100687e-14,6.65414306359917e-12,11030,"RBPMS","8",30384479,30572261,1,"protein_coding","RNA binding protein with multiple splicing [Source:HGNC Symbol;Acc:HGNC:19097]"
"496","ENSG00000126016",404.398400122558,-2.49800512613264,0.332794446811284,-7.50615026803367,6.08915173158659e-14,6.9863790132484e-12,154796,"AMOT","X",112774503,112840815,-1,"protein_coding","angiomotin [Source:HGNC Symbol;Acc:HGNC:17810]"
"1057","ENSG00000170214",201.751000183794,3.6767992014497,0.492270269421775,7.46906614077771,8.07659386246682e-14,9.19699353737293e-12,147,"ADRA1B","5",159916783,159972544,1,"protein_coding","adrenoceptor alpha 1B [Source:HGNC Symbol;Acc:HGNC:278]"
"1050","ENSG00000169744",723.01402678599,-1.33060601513323,0.17867950018291,-7.4468868212141,9.55685373493476e-14,1.0801384314596e-11,9079,"LDB2","4",16501541,16898809,-1,"protein_coding","LIM domain binding 2 [Source:HGNC Symbol;Acc:HGNC:6533]"
"551","ENSG00000131871",812.424686783872,0.674894965659885,0.0907997237982544,7.43278654855181,1.06333419176276e-13,1.19290343216645e-11,55829,"VIMP","15",101270817,101277500,-1,"protein_coding","VCP-interacting membrane selenoprotein [Source:HGNC Symbol;Acc:HGNC:30396]"
"751","ENSG00000147119",456.95140071251,1.57288249129369,0.211880047617477,7.4234573239918,1.14101944635932e-13,1.27064261140529e-11,56548,"CHST7","X",46573784,46598408,1,"protein_coding","carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7 [Source:HGNC Symbol;Acc:HGNC:13817]"
"770","ENSG00000148848",1381.85270141484,-1.86991355434208,0.252187565416269,-7.41477301331465,1.21833288252788e-13,1.34683587634195e-11,8038,"ADAM12","10",126012381,126388455,-1,"protein_coding","ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:HGNC:190]"
"28","ENSG00000020577",3148.94122875977,1.2122308308622,0.164178823874268,7.38360040750779,1.54065380297839e-13,1.69081172797882e-11,23034,"SAMD4A","14",54567097,54793315,1,"protein_coding","sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023]"
"1296","ENSG00000196932",76.8390518792512,-2.00129274953871,0.271111883321668,-7.38179649308923,1.56167776608467e-13,1.70155465952175e-11,219623,"TMEM26","10",61406643,61453450,-1,"protein_coding","transmembrane protein 26 [Source:HGNC Symbol;Acc:HGNC:28550]"
"648","ENSG00000138074",455.640505436127,1.16383966626,0.158001408422491,7.36600817600263,1.75813044295501e-13,1.90192039703955e-11,8884,"SLC5A6","2",27199587,27212958,-1,"protein_coding","solute carrier family 5 (sodium/multivitamin and iodide cotransporter), member 6 [Source:HGNC Symbol;Acc:HGNC:11041]"
"738","ENSG00000146006",70.6309989496603,-4.00377670164842,0.544229404859879,-7.35678128725745,1.88397648154802e-13,2.00935378965104e-11,26045,"LRRTM2","5",138868923,138875368,-1,"protein_coding","leucine rich repeat transmembrane neuronal 2 [Source:HGNC Symbol;Acc:HGNC:19409]"
"1128","ENSG00000174306",3453.200286637,1.10706654811767,0.150468513441288,7.35746318481204,1.87438077041214e-13,2.00935378965104e-11,23051,"ZHX3","20",41178448,41317672,-1,"protein_coding","zinc fingers and homeoboxes 3 [Source:HGNC Symbol;Acc:HGNC:15935]"
"44","ENSG00000042286",599.809958530685,0.713437641124002,0.097229773167383,7.33764584532975,2.17383463096001e-13,2.30228849551674e-11,84883,"AIFM2","10",70098223,70132934,-1,"protein_coding","apoptosis-inducing factor, mitochondrion-associated, 2 [Source:HGNC Symbol;Acc:HGNC:21411]"
"938","ENSG00000164105",538.355706819132,1.20854583724487,0.165276993564139,7.31224480300019,2.62715912165084e-13,2.76307811787514e-11,8819,"SAP30","4",173369969,173377532,1,"protein_coding","Sin3A-associated protein, 30kDa [Source:HGNC Symbol;Acc:HGNC:10532]"
"82","ENSG00000067369",2102.96945349668,-0.714245802530668,0.0977645060297461,-7.30577825773855,2.75666463036566e-13,2.87928867771641e-11,7158,"TP53BP1","15",43403061,43510728,-1,"protein_coding","tumor protein p53 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11999]"
"410","ENSG00000116132",5567.24077353662,-0.75868815370218,0.104311304282368,-7.27330713503906,3.50791501757154e-13,3.63886116035075e-11,5396,"PRRX1","1",170662728,170739419,1,"protein_coding","paired related homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9142]"
"1436","ENSG00000277443",5819.2400512788,-1.230130875227,0.169724134215073,-7.24782530732011,4.23516351545077e-13,4.36337084636067e-11,4082,"MARCKS","6",113857362,113863471,1,"protein_coding","myristoylated alanine-rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]"
"163","ENSG00000087448",1029.52932093845,1.03300404765287,0.142716666889362,7.23814583235527,4.5486020944164e-13,4.654633697293e-11,57542,"KLHL42","12",27780020,27803040,1,"protein_coding","kelch-like family member 42 [Source:HGNC Symbol;Acc:HGNC:29252]"
"389","ENSG00000114270",1600.16543561964,1.28744596325467,0.178157141094807,7.22646285937845,4.95736121244742e-13,5.03887486996753e-11,1294,"COL7A1","3",48564073,48595267,-1,"protein_coding","collagen, type VII, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2214]"
"582","ENSG00000134318",4532.90173037411,0.782466577827199,0.108311293502381,7.22423814290423,5.03918843350984e-13,5.0879005883671e-11,9475,"ROCK2","2",11179761,11348330,-1,"protein_coding","Rho-associated, coiled-coil containing protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:10252]"
"332","ENSG00000108960",1740.19798309104,1.65434310070975,0.230198797074912,7.18658447277371,6.64321954046794e-13,6.66301721459516e-11,23531,"MMD","17",55392613,55421992,-1,"protein_coding","monocyte to macrophage differentiation-associated [Source:HGNC Symbol;Acc:HGNC:7153]"
"972","ENSG00000165802",1607.02123231608,0.9734059769027,0.136293225232157,7.1419982559268,9.19837661474865e-13,9.16509301515581e-11,26012,"NSMF","9",137447570,137459334,-1,"protein_coding","NMDA receptor synaptonuclear signaling and neuronal migration factor [Source:HGNC Symbol;Acc:HGNC:29843]"
"1391","ENSG00000233608",4677.10119351861,0.731218228478188,0.102654520076457,7.12309821266107,1.05527566512976e-12,1.04458496394707e-10,117581,"TWIST2","2",238848032,238910543,1,"protein_coding","twist family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:20670]"
"836","ENSG00000155962",399.773301149283,-1.12228679050796,0.157707436296939,-7.11625790679177,1.10896697958591e-12,1.0906042146642e-10,1193,"CLIC2","X",155276211,155334657,-1,"protein_coding","chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063]"
"1100","ENSG00000172465",451.847687171403,1.01171835579185,0.142930414869445,7.07839795131059,1.45830451829589e-12,1.42490464061879e-10,9338,"TCEAL1","X",103628704,103630953,1,"protein_coding","transcription elongation factor A (SII)-like 1 [Source:HGNC Symbol;Acc:HGNC:11616]"
"1060","ENSG00000170365",440.567510182441,-1.01000993125502,0.142842305916527,-7.07080388246631,1.54038712045961e-12,1.49545916277954e-10,4086,"SMAD1","4",145481194,145558079,1,"protein_coding","SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]"
"1260","ENSG00000188215",583.091058388238,0.683817650198266,0.0967307815737123,7.06928693300357,1.55731843455026e-12,1.50226673192762e-10,123879,"DCUN1D3","16",20854925,20900384,-1,"protein_coding","DCN1, defective in cullin neddylation 1, domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28734]"
"702","ENSG00000143344",1081.29606808733,-1.06616719613536,0.151260971725176,-7.04852801073145,1.80820354865968e-12,1.7332432116741e-10,23179,"RGL1","1",183636085,183928531,1,"protein_coding","ral guanine nucleotide dissociation stimulator-like 1 [Source:HGNC Symbol;Acc:HGNC:30281]"
"492","ENSG00000125848",184.725551712782,-2.47079665042759,0.351190699500683,-7.0354842936915,1.98570085553775e-12,1.89141128661127e-10,23767,"FLRT3","20",14322988,14337616,-1,"protein_coding","fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762]"
"1205","ENSG00000183508",90.3052529349409,-2.50680827891419,0.356642667783396,-7.02890737806134,2.08157092547835e-12,1.9703369791481e-10,54855,"FAM46C","1",117605934,117628372,1,"protein_coding","family with sequence similarity 46, member C [Source:HGNC Symbol;Acc:HGNC:24712]"
"1087","ENSG00000171793",696.230481492342,1.63272253843744,0.232548912475658,7.02098548239112,2.20308748466845e-12,2.07240745063998e-10,1503,"CTPS1","1",40979335,41012565,1,"protein_coding","CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]"
"199","ENSG00000099204",852.738214777329,1.43267728472704,0.204555786042516,7.00384629760247,2.4902930918853e-12,2.32811659732117e-10,3983,"ABLIM1","10",114431113,114685003,-1,"protein_coding","actin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:78]"
"847","ENSG00000157152",39.3407229279849,2.76161007495718,0.394498569180281,7.00030441351274,2.55406954444353e-12,2.37309099696916e-10,6854,"SYN2","3",12004402,12191400,1,"protein_coding","synapsin II [Source:HGNC Symbol;Acc:HGNC:11495]"
"149","ENSG00000084090",3687.6065632505,1.22208526224923,0.174603180337498,6.99921536301348,2.57399940432207e-12,2.37702566941816e-10,56910,"STARD7","2",96184859,96208825,-1,"protein_coding","StAR-related lipid transfer (START) domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]"
"1238","ENSG00000185813",542.652954959198,1.06734861242864,0.15257335591562,6.99564223401453,2.64046550580563e-12,2.42362727790462e-10,5833,"PCYT2","17",81900965,81911464,-1,"protein_coding","phosphate cytidylyltransferase 2, ethanolamine [Source:HGNC Symbol;Acc:HGNC:8756]"
"324","ENSG00000108604",2187.2675915473,1.29453188966148,0.185089308414425,6.99409328799778,2.66979875824406e-12,2.43578928877146e-10,6603,"SMARCD2","17",63832081,63843065,-1,"protein_coding","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2 [Source:HGNC Symbol;Acc:HGNC:11107]"
"1158","ENSG00000177674",764.474981069582,1.13597797847334,0.162660484067202,6.98373661548938,2.87430704132459e-12,2.60666946951263e-10,57085,"AGTRAP","1",11736084,11754802,1,"protein_coding","angiotensin II receptor-associated protein [Source:HGNC Symbol;Acc:HGNC:13539]"
"187","ENSG00000093167",2143.3476076315,0.693337107596,0.0994380764112127,6.97255148750865,3.11243691351291e-12,2.80582482471149e-10,9209,"LRRFIP2","3",37052656,37183689,-1,"protein_coding","leucine rich repeat (in FLII) interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6703]"
"1115","ENSG00000173517",8182.69575723465,1.01731428610773,0.145958469877503,6.96988867423397,3.17191882772878e-12,2.84252725715694e-10,79834,"PEAK1","15",77100656,77420144,-1,"protein_coding","pseudopodium-enriched atypical kinase 1 [Source:HGNC Symbol;Acc:HGNC:29431]"
